"","x"
"114400",0.156683885481142
"248029",0.313924156642885
"118910",0.175445875072838
"149222",0.290984361956229
"111866",0.470395816133458
"141448",0.631636263052931
"136229",0.372792724214529
"41083",0.18541564979069
"53880",0.338530001938374
"70641",0.302318337744105
"146181",0.628528023639887
"161231",0.221080856289537
"169676",0.145188181671341
"215206",0.136423455829721
"39653",0.291419698842624
"115318",0.45618013059626
"146990",0.840314852389867
"84877",0.385975030450214
"246666",0.402925024900779
"230086",0.351945593030176
"51161",0.398997851427799
"162474",0.308966872720536
"4206",0.289591840468398
"188160",0.380365870126986
"127678",0.226110573066833
"76996",0.229306548730335
"58328",0.109459165134017
"69208",0.633792419792824
"231198",0.156004520849621
"179013",0.254322793613276
"237973",0.7579119348488
"133618",0.591303376985771
"117832",0.618763976420065
"190610",0.704404915676452
"58247",0.267537661892749
"237478",0.398775903029045
"137307",0.757623790294297
"12842",0.805862272066191
"73643",0.456801974567846
"56521",0.097249023395053
"234069",0.666881512498855
"68342",0.401222242007632
"149243",0.264680839400689
"244355",0.381428809661406
"124320",0.076337940244208
"15438",0.224498779971377
"78623",0.206986078732209
"155848",0.239034795075346
"226064",0.718291802116271
"160301",0.873214604481711
"103552",0.647682800974118
"75572",0.275309932054039
"195854",0.36878771729207
"174374",0.369249985566081
"174492",0.268132639459029
"160911",0.538144673195574
"27054",0.706331509260955
"36263",0.342824834298626
"52470",0.301376688924816
"96324",0.83972329234076
"214578",0.305079147670206
"183657",0.284427874457673
"215043",0.737502688585975
"104909",0.308752553386526
"155110",0.661386501068225
"109582",0.30974889764155
"183451",0.327477320417049
"76521",0.442693917927772
"77017",0.332349214393822
"110968",0.217547197528992
"254806",0.169136996589244
"36063",0.251490567494517
"187111",0.242333464827167
"216206",0.587154508513336
"158786",0.598791991037092
"249732",0.268016260018949
"62455",0.238817813023917
"191643",0.297914124883422
"188872",0.71120208687062
"15680",0.358519847063251
"230870",0.605924298601907
"196317",0.495237887200679
"107879",0.475782250950622
"88003",0.153543510990347
"82316",0.446761123373083
"203806",0.672073208680581
"82973",0.684154552860878
"72997",0.0895298624556254
"230617",0.149728348753597
"102320",0.588209092192033
"219864",0.167764221723522
"119649",0.784235558363505
"244493",0.500781173746131
"237166",0.902261507613035
"78513",0.354209894178702
"166646",0.171930981146161
"199243",0.640875985747391
"174917",0.34641708807668
"247558",0.16632237900024
"175326",0.472953337771658
"255013",0.133179385885348
"109678",0.535350434057587
"1846",0.189699653627675
"150290",0.173127442724294
"150297",0.192571040030881
"196088",0.228871629513905
"43326",0.284159441355811
"13575",0.256527541084108
"201850",0.670548254424132
"113179",0.428859378982108
"210074",0.83911238808251
"127488",0.340332889718942
"131628",0.680787579344458
"114741",0.42125509866532
"194507",0.566760769968024
"83656",0.529964732176689
"5929",0.523260079097453
"57702",0.623673646092445
"74566",0.569967117512444
"33376",0.557507879888263
"104438",0.706398125595827
"53357",0.826527726115515
"178463",0.544078584245532
"253425",0.380767570023875
"247721",0.153326284867151
"240651",0.361223998734306
"113685",0.672940794919704
"244538",0.231819174543428
"201903",0.617017285883413
"190197",0.356182862799849
"122893",0.189264613723732
"26555",0.205321871188973
"24160",0.136882822082235
"98670",0.297453489944654
"78287",0.329505948558028
"83882",0.624157681090457
"169030",0.447994338394992
"165328",0.197452436912728
"82396",0.65556638189112
"58230",0.664681910280073
"137918",0.449674927809744
"81426",0.158078393298193
"216404",0.104599997106555
"24522",0.545519565080612
"137274",0.380230472201629
"31120",0.0919008313735523
"182929",0.174055006831961
"57500",0.271627180464546
"205742",0.683614248068123
"42249",0.38353072115294
"37942",0.167907190970688
"105868",0.103799521043508
"162640",0.281183546127264
"97317",0.532328184631166
"3287",0.522300050680142
"200301",0.365436173593667
"66117",0.473777797285902
"176097",0.588418476619639
"62078",0.560675443310527
"156335",0.659754140203573
"221410",0.311169050419828
"77291",0.609334145604929
"147773",0.827786845541837
"200585",0.115595979356718
"236741",0.399776281814899
"126384",0.750503975133988
"41458",0.490856726085494
"126132",0.535251051446067
"253340",0.832078931826594
"110867",0.359235435514312
"168872",0.214062337385791
"121819",0.0528624295068848
"224225",0.340035620643183
"159411",0.327025939119057
"7299",0.325775366832363
"183999",0.483442358751728
"132770",0.238589927725275
"182358",0.604431060622052
"216831",0.643737456409168
"633",0.341895564269299
"86820",0.393364531419012
"53830",0.525818524298364
"45324",0.258324832213708
"215681",0.638042036720379
"8118",0.303813161390228
"120312",0.376296115263133
"227467",0.290292305932863
"175004",0.724061493943776
"167006",0.868480374277439
"226143",0.481229003392218
"249339",0.224825680176234
"178404",0.195373883437946
"158765",0.234546433569296
"161251",0.111028614940031
"39421",0.399745056852544
"56785",0.211083562498183
"49435",0.507541592122284
"178750",0.0681328839132433
"214149",0.492517611120397
"143670",0.547672692881605
"163154",0.254771206862745
"232219",0.621118814142404
"235158",0.349210764828605
"223533",0.36153682179992
"17760",0.499573084231358
"75428",0.509394275802964
"230117",0.695692457954826
"143575",0.803474843589357
"174751",0.638266691680861
"36435",0.134168069905354
"148793",0.45462259729833
"250571",0.412571626658196
"106879",0.748765212616547
"88730",0.458203191245023
"171703",0.534745907152862
"244643",0.452074884960821
"92923",0.446857700856741
"105575",0.210396463128576
"249519",0.232196243199035
"132150",0.307484707263
"141253",0.35849657816259
"170490",0.103134009338556
"194075",0.216503488151224
"82867",0.247707814722399
"22831",0.380501616955789
"248318",0.482199149760716
"63564",0.255295541930379
"199325",0.667269553660815
"147427",0.498289336453942
"123549",0.526905436866792
"8440",0.142428342193712
"162507",0.318438328587831
"121935",0.245065714802105
"16853",0.12954242064333
"192428",0.467080132330562
"114099",0.345636374711746
"83679",0.688406959373989
"90545",0.514771050727887
"113354",0.726713721211483
"116867",0.725767615877333
"100023",0.378349342757246
"81980",0.0768333566140813
"37060",0.224221188447493
"29202",0.632632552911214
"32108",0.590343656836345
"59991",0.761583953047713
"215906",0.722906491124704
"100627",0.35149270218914
"32271",0.483601265289334
"42252",0.563773837096378
"221551",0.552175732816355
"168180",0.503599157934611
"186300",0.644401665525962
"165069",0.351178909167051
"108361",0.0944405116531237
"96904",0.741228903746169
"64276",0.216512641307874
"177034",0.791608581989166
"172907",0.368808856064911
"200686",0.817179867799491
"156969",0.355327482656273
"132075",0.477749393260007
"244140",0.215345223618115
"148856",0.30122818929228
"23789",0.457207040414343
"54560",0.123000921806703
"116093",0.295363187605547
"47437",0.689386486671535
"143836",0.253391442554636
"96835",0.369227474614319
"121101",0.631732527293466
"147640",0.443042635479126
"25135",0.365650067354204
"212419",0.524647991481474
"168669",0.143240253177408
"93688",0.37685813892722
"108203",0.0807099452151079
"212748",0.309618785904813
"144556",0.0911785248201824
"144721",0.188888505234933
"13987",0.534989644551049
"33168",0.606725263207939
"9336",0.590796156725459
"238684",0.0897591781412106
"212008",0.213313262064462
"211782",0.340586289162642
"55593",0.210678498482457
"200194",0.290706713811689
"78113",0.285832570894026
"237890",0.460073865726051
"106866",0.450681865876814
"9054",0.431962966174458
"108371",0.875034551662221
"239208",0.248816953300858
"53291",0.6831211668248
"248239",0.520533121951435
"158168",0.569686167410006
"7464",0.541820214467574
"108911",0.0778717152392746
"204015",0.570470195857765
"236374",0.492034049710293
"188844",0.275637410480192
"171812",0.39019804835998
"140619",0.721911513438323
"11413",0.56737368604831
"102219",0.521128849966643
"229568",0.398331293267089
"73386",0.513496321739972
"254122",0.553431299857331
"207184",0.227552712146907
"125188",0.569632116741929
"50806",0.354113451684037
"231715",0.714847323902358
"149187",0.455910534043239
"186925",0.417325910113935
"229348",0.343712125713346
"154192",0.146382445865544
"104590",0.230869160782093
"34463",0.418302185986967
"18683",0.461819900460846
"113072",0.646980052070737
"234389",0.342608684706138
"154218",0.475590357977377
"161823",0.365485863281206
"149875",0.472537000301347
"72047",0.643998742078673
"39224",0.515689703009574
"62539",0.511382630326171
"12403",0.118956568444679
"179448",0.0739586536593261
"76338",0.331023965624922
"64048",0.22997159771737
"149618",0.538183982511749
"140951",0.114409815412071
"254959",0.428899769329406
"152522",0.108620349092772
"213700",0.127513795976231
"48316",0.309718588409408
"46188",0.383119743752554
"221951",0.806881757550937
"183478",0.256810847613133
"63746",0.334817871947747
"211742",0.115700118702558
"147666",0.767200281128177
"224271",0.827849551959278
"32242",0.80854024849509
"89479",0.142470519841763
"181372",0.124446374620735
"111387",0.367590770054743
"87161",0.707274731006827
"13017",0.660401404195995
"168780",0.790754045397822
"114020",0.27302584488157
"9360",0.0773084536506866
"130619",0.300233569626132
"143460",0.386239471003647
"106832",0.30314663327051
"89022",0.279835877812914
"253092",0.37616394059067
"36047",0.453638019643978
"40885",0.651040339449353
"241072",0.680377611281999
"98325",0.0884226546135701
"83239",0.525277098098492
"46968",0.612950475222864
"184512",0.313350415174161
"200622",0.355772740948161
"233993",0.251753490944842
"56245",0.497918764123037
"225071",0.831048880323281
"232328",0.248447128667567
"216147",0.21418376517058
"248988",0.43582631568017
"241859",0.384877693651493
"118822",0.646462988253843
"189434",0.263301479188313
"195069",0.580421492391602
"76532",0.4234137775347
"184358",0.501990881960963
"235587",0.0538166143521159
"65770",0.211884968475811
"168800",0.37517662623551
"157636",0.8733760808705
"64127",0.314647105167645
"16692",0.671950223441385
"172139",0.197487899280423
"191523",0.461299421724918
"41248",0.786956624726706
"1355",0.774695130681913
"103835",0.545454003616542
"252241",0.642731986787737
"169849",0.293520664607956
"243144",0.418154952192467
"224397",0.181642769270434
"221686",0.66611704576949
"194503",0.774139758277024
"115169",0.552236074060012
"178270",0.24116962091881
"29714",0.139217480967437
"209670",0.460085428356737
"16628",0.456961558321317
"191911",0.420863927386675
"24205",0.177130999434758
"105324",0.250372161349861
"185343",0.334101655717379
"206771",0.445274249676508
"219477",0.655604348983421
"192495",0.384133900948396
"144397",0.407896931632555
"75893",0.225218561352989
"24646",0.644675393926143
"1440",0.443229243973244
"69270",0.351617457930823
"236371",0.806855899654957
"89646",0.22415680013967
"136759",0.342959049767009
"147916",0.227711606836206
"36329",0.352527324596004
"223258",0.757803322433538
"48742",0.831769071777142
"187564",0.134915235008534
"219085",0.609903492562101
"212915",0.329841563178973
"242833",0.472035929718954
"33476",0.249413440701608
"189773",0.579173190797693
"246330",0.564987003731961
"148320",0.143658669617985
"249354",0.424698255258142
"174728",0.535316079512006
"92673",0.404966448633722
"249508",0.183255464961921
"164354",0.376697520342041
"31400",0.344883443672686
"49460",0.200429842553492
"64708",0.610684026287251
"52350",0.563841388020021
"247764",0.121800600740323
"5101",0.635539148443311
"186800",0.378505143466487
"240477",0.680847981356556
"195580",0.526103208970157
"16099",0.15436409302321
"122560",0.451168615738573
"92494",0.661476156821474
"244012",0.362397363831299
"123823",0.324330649301456
"119480",0.478224133315236
"216281",0.445924558212404
"250189",0.313889767110541
"233147",0.119934884595665
"101514",0.136350022534301
"16720",0.897656300051494
"228130",0.577310787406753
"100585",0.580193142220524
"135722",0.297659172388305
"8410",0.346233515313408
"201589",0.160804871750093
"123215",0.35811664280168
"58091",0.642046108205926
"254038",0.591624034276025
"224358",0.433515402704044
"240745",0.370264928950754
"121055",0.52297081199699
"109738",0.673654192898637
"231092",0.655617123623014
"220896",0.326297970502886
"67863",0.281623406198174
"253508",0.431128236170495
"20266",0.396647567940481
"136772",0.308412039997167
"230389",0.607363103891813
"177219",0.56342221684251
"188971",0.61788060238475
"192996",0.726876568155085
"224532",0.2644493234753
"223736",0.649481994988111
"141104",0.136544291297843
"115844",0.660534359899607
"206054",0.510764694124482
"168478",0.244065797737818
"6221",0.241903270455788
"43304",0.274376261572774
"234457",0.418056619555771
"53488",0.671010345977841
"188214",0.165808023189483
"59160",0.176358410722084
"111874",0.245879145360455
"154179",0.308693267998594
"230263",0.258158746844413
"44641",0.523474174540985
"111914",0.439461414965746
"231934",0.347507011551778
"129539",0.649745318748834
"44128",0.565284902083134
"218919",0.237108324433585
"248887",0.0402422057150915
"87352",0.547064833717796
"80136",0.241350445712131
"206833",0.709068498106155
"148891",0.417799287218946
"80099",0.772656578577769
"125629",0.319427382769141
"235923",0.292859482505269
"238369",0.905551815911316
"70952",0.380514419589239
"18429",0.482681802965897
"205230",0.655131940878106
"60393",0.563715834213663
"36095",0.455608748579701
"127741",0.370011216780667
"25337",0.313056785950793
"165313",0.0988465649091914
"144485",0.45863181692163
"101364",0.231768707739424
"45347",0.303006819363929
"173719",0.259388092986171
"92396",0.283670028843211
"127881",0.710238618493914
"50791",0.0451988209544061
"19898",0.517509243680961
"127923",0.610272014767258
"177376",0.320903460846884
"34695",0.203702400006655
"86165",0.351590010054823
"17446",0.136368723959934
"242409",0.57563453041508
"241745",0.192708102271768
"28882",0.345825593780987
"114761",0.241962609840112
"195170",0.313534890940849
"120766",0.338897941339782
"53446",0.609831059821737
"64140",0.44919582535377
"45625",0.22343270666092
"51908",0.791963591151945
"244408",0.511544429768234
"163716",0.309656515787353
"250007",0.22452465601579
"46599",0.442895745499111
"247104",0.521432861577097
"174944",0.617920252012948
"29001",0.446631272234408
"186036",0.89804942453461
"194049",0.214834483352404
"133351",0.262021286633277
"235313",0.358745048029107
"100177",0.167232550881944
"97177",0.58917884345056
"240981",0.398490000774654
"153140",0.297308927728492
"127965",0.585738297138813
"156404",0.341107140765828
"254385",0.432285902966054
"249436",0.695534616132556
"96677",0.273591558483925
"72451",0.377728672684273
"217418",0.33673723095118
"198024",0.11165613289275
"3553",0.276225573379404
"20428",0.311208753121948
"89370",0.311042699606412
"40782",0.7458478819373
"174826",0.326405528387794
"44554",0.59398013660117
"253014",0.105190189396524
"161031",0.60364212629343
"122939",0.439437594644334
"176110",0.192431086642576
"150171",0.333964400184947
"59370",0.490133911661207
"10802",0.401301685843761
"115789",0.740594946816186
"241476",0.126678730095417
"30417",0.50405436520956
"253445",0.791438933252022
"68065",0.315836758616478
"229435",0.590313403404763
"11884",0.388752846988265
"124589",0.239218136174787
"205746",0.545730718605514
"17802",0.262532699633615
"222992",0.223938154384606
"56914",0.480417833133791
"82878",0.192499861211802
"217609",0.186152971359032
"105341",0.337999633718202
"21522",0.59109230735853
"78942",0.166618536000016
"38099",0.787659673440513
"118472",0.525264623503969
"249499",0.276621564828123
"177232",0.241482501131304
"221261",0.586719383618158
"34142",0.394429087818458
"117208",0.595852168176001
"71422",0.441547162901213
"54795",0.73705701750384
"232281",0.284666676822836
"233592",0.722272290631045
"78666",0.704264489693499
"49513",0.584682743928855
"28232",0.463792064685463
"229087",0.254779534945698
"49571",0.461924010055098
"25939",0.516726765994299
"205081",0.574425858647403
"222701",0.441629156247149
"173534",0.763206503157266
"191660",0.227358440333676
"11402",0.367606331142709
"115948",0.280676397596796
"67652",0.359101697964282
"193071",0.629274481018711
"174200",0.072864804811108
"234737",0.221006102475033
"57265",0.0944584877478973
"25535",0.617254062030059
"99049",0.2437302835346
"117099",0.551341395447252
"117584",0.68119899952887
"173568",0.584780701513997
"164960",0.224120379928597
"67032",0.476576242491471
"53651",0.642501018440063
"130194",0.375606841968956
"61507",0.322579283016133
"249421",0.182985545668623
"147352",0.542311393342239
"222663",0.406816301401943
"42136",0.47486051163262
"230251",0.308746256413394
"253815",0.44325877004164
"206189",0.304256196281357
"226616",0.332292977169093
"202114",0.17777492724275
"141385",0.668120771542877
"53115",0.637555068402193
"247135",0.121906093987697
"176150",0.420908999241171
"38489",0.11980182666162
"120742",0.236279578421635
"98523",0.0960925671767957
"96697",0.314263152920758
"235805",0.725715675618527
"137043",0.0796622603539911
"134340",0.434768160465334
"35301",0.188380752307774
"139308",0.596135772487435
"58997",0.280094729689743
"252764",0.646096439924782
"253506",0.43365269615064
"9077",0.250353584379068
"59118",0.44793366388786
"190226",0.383465047948759
"170543",0.607501670017994
"233202",0.471008647508157
"27005",0.753234166864207
"8982",0.538161656391744
"133535",0.787865189040094
"56304",0.573424737581406
"61877",0.208049351039061
"45262",0.251225605822225
"59620",0.169199138556277
"95206",0.373391001568469
"76589",0.722245763615936
"173151",0.187405074113165
"234055",0.527919028149559
"213699",0.271671035830479
"144268",0.370113316694724
"90285",0.489245270136511
"217154",0.416944350700526
"99354",0.178663122592199
"144168",0.535315351839951
"153566",0.30812161020949
"33674",0.38639410431249
"107937",0.21718646276018
"180395",0.557146402533064
"104246",0.469838699339826
"39981",0.359248059397656
"174969",0.63038575444601
"226687",0.745565176620852
"21393",0.318059723356833
"64716",0.452110300991138
"209023",0.195521246207311
"87779",0.487828385933403
"239743",0.40712556075066
"94957",0.433499468978184
"128715",0.770174688135921
"187117",0.19133419965142
"222533",0.365007123575088
"152740",0.63649782840621
"78438",0.666472217078749
"141965",0.862387121120484
"192268",0.274288046804631
"251915",0.608589913476302
"13257",0.331241647675661
"178453",0.425628290671344
"103814",0.261433303367005
"8361",0.809252956459626
"136762",0.159547194100271
"7907",0.166926266329673
"202743",0.502672664300623
"245470",0.453039490335088
"111828",0.188483818272625
"252925",0.552622270446772
"161523",0.150141077269815
"250859",0.254351573076033
"31761",0.379468648886973
"251473",0.78159084583429
"137792",0.269900262580546
"95384",0.417926689293516
"144653",0.305502767433005
"125713",0.160646167017504
"84781",0.753361515285124
"23054",0.443050790769473
"227296",0.693621370862895
"224202",0.263078631690811
"215355",0.438932540946103
"75646",0.337921492522101
"108876",0.334822455298478
"201008",0.408870274011138
"226557",0.144396992385222
"95558",0.363460596510595
"154777",0.24686386415741
"150899",0.257626531716762
"255124",0.452720866462898
"189526",0.442841163884132
"71900",0.734395929018577
"253129",0.413466116433076
"155535",0.377899812631368
"39020",0.298507505112743
"6218",0.206316684331813
"19806",0.382648881906621
"66960",0.261558106944467
"195478",0.182674227752937
"20742",0.260326037559067
"153417",0.317206513546381
"203322",0.156468034477774
"79841",0.41144830428246
"139550",0.159500330812925
"40033",0.187841294319122
"108143",0.349747137673001
"160843",0.218130230879264
"131672",0.748303835617546
"16818",0.191900561456959
"139205",0.368083148547177
"100876",0.0433002675755832
"128118",0.313563637178511
"237484",0.350146265461306
"246051",0.425084536173637
"1533",0.204859603767725
"164338",0.0900251118085802
"84771",0.21622838390576
"249478",0.33743186672761
"54132",0.584632251665731
"185649",0.48577620133937
"209133",0.652463653759315
"101251",0.273788040257402
"106428",0.108040695232608
"25969",0.218405637389071
"232005",0.34224945502641
"18745",0.236699148367638
"252168",0.379365469522099
"42150",0.0786081181586338
"112758",0.384126054178559
"191404",0.556513500628377
"174358",0.181317678913006
"238736",0.18584438223668
"96687",0.388104811913061
"239808",0.505274225416123
"238498",0.332504275958215
"3073",0.272184212447911
"27510",0.394193539118205
"118322",0.780664411327204
"75245",0.309377204701665
"229465",0.140629422276988
"96213",0.168270968531767
"220256",0.150573649115309
"60204",0.243661562233535
"53919",0.0862708891084445
"11705",0.558514722445812
"144425",0.0999341399168537
"31745",0.293131741392542
"180335",0.371647477048346
"140302",0.104452635104899
"65333",0.549584160462216
"132632",0.731265540400597
"187394",0.439238530434772
"202464",0.224687110576474
"161953",0.434259636310502
"65763",0.0398702741836706
"199383",0.914142948563576
"172228",0.485238277797074
"9641",0.242524704191395
"98671",0.68815231518549
"167014",0.316418934117056
"250318",0.664585838482158
"139756",0.57032564893433
"169351",0.263905816077553
"115772",0.278449259029993
"72309",0.5268587933369
"71297",0.214245915777163
"169406",0.376890891494836
"83550",0.108474092167984
"51945",0.411952652628244
"54848",0.66645220319169
"64566",0.837718949939266
"73366",0.314474801868495
"249018",0.439345560102135
"97769",0.273483796671047
"230936",0.772017509874522
"55350",0.460592656448744
"196998",0.199372983727936
"90559",0.360033127736863
"74510",0.674671516525634
"7363",0.31182181536818
"103641",0.623059206455296
"194700",0.200367313561949
"243492",0.559256918165635
"151957",0.710993026694095
"74810",0.36146557200942
"126020",0.524391782590889
"226317",0.533646753713624
"31330",0.647532343532418
"141799",0.227304324863805
"79491",0.208586359081622
"1859",0.167998785246616
"59805",0.269075871975393
"208298",0.643230015202673
"48611",0.730681555137268
"138918",0.545654796774201
"184591",0.360876646638685
"56358",0.230996652786712
"972",0.90470855540246
"254008",0.260573306073462
"86158",0.815952903901088
"143361",0.532597412939468
"247403",0.659564184445518
"88065",0.181528758047806
"150173",0.522296560873199
"194032",0.673392619816287
"195332",0.157090564885433
"170531",0.60421267813986
"95168",0.719945600559683
"146056",0.548676553677985
"173209",0.423766266964669
"46361",0.334196093749292
"132395",0.352987685541791
"25877",0.25596973595075
"175963",0.272067571752344
"101243",0.503376621776595
"76944",0.913027698379226
"173867",0.703185898271701
"236859",0.675573635910253
"102840",0.594507332591298
"112624",0.43176425732594
"21648",0.440873167674737
"82414",0.504263998289512
"55977",0.457247051768686
"197825",0.293365726725937
"183545",0.0982871473436845
"217985",0.30812616764718
"145784",0.284051358806196
"19784",0.750443516846904
"135718",0.738496217242051
"108564",0.186503529653202
"117413",0.551024603329055
"70419",0.206755412436051
"27056",0.362524511167925
"101535",0.191554626802803
"187628",0.89536435375612
"83520",0.208724492026619
"218611",0.131163111436375
"123392",0.245231017330123
"185565",0.270077290313719
"59622",0.140212048205804
"153398",0.578190875911548
"192537",0.351561735998588
"20952",0.433056291655313
"208514",0.495871897947612
"117326",0.543645796170548
"40291",0.320929888747049
"101197",0.183272112949326
"154724",0.44992929902129
"127588",0.769865671105382
"199714",0.716950835051211
"162623",0.441113307796327
"144945",0.60210239876068
"95753",0.692020771748267
"25308",0.708304291061433
"216672",0.128142024814649
"227182",0.366332675513949
"81575",0.560386680432551
"90196",0.784836136305124
"148507",0.276824739080562
"66843",0.506603029935394
"25085",0.0778170968669032
"128880",0.576419819982806
"33388",0.336967933258458
"123779",0.582208332642258
"153222",0.39300316179186
"108283",0.486515629228166
"238055",0.743217033705641
"230893",0.800840106530321
"179854",0.525848879610567
"101963",0.183815104923158
"42122",0.343104468010174
"245004",0.779954211398871
"102273",0.408791795773177
"139656",0.775436218334461
"232574",0.815229239843813
"173773",0.598337869048769
"86551",0.208651267926149
"8641",0.630976597417793
"254670",0.445378049817671
"82063",0.591957539304272
"120118",0.670714055795685
"238644",0.477125123697198
"173826",0.630834519732595
"122708",0.229030218930825
"145425",0.10063625845466
"218970",0.656832646635807
"225146",0.55310181883941
"245162",0.522064589085278
"197448",0.566488447827918
"205877",0.407620333669515
"9797",0.269893573854572
"1922",0.181841570605878
"219472",0.69776360012931
"193646",0.565376454562227
"82132",0.402257503421475
"34507",0.566194852139883
"145465",0.598117963389974
"221369",0.547624699950176
"82862",0.639980299089844
"124386",0.299973821687827
"123917",0.28226687765105
"23737",0.521645393969992
"114927",0.62034403576327
"172029",0.522702444474771
"248278",0.585815259100066
"123480",0.625915184909704
"253062",0.150668773030714
"151633",0.456530705958952
"36814",0.228164303998038
"217159",0.677704084254535
"139740",0.461519068474863
"228410",0.649355317900804
"45080",0.64176801635014
"188538",0.610772424168674
"107753",0.47419658486328
"5481",0.129599415833159
"194153",0.347433714206245
"86350",0.136190322134452
"47557",0.305013692252972
"27186",0.294761012721375
"10500",0.762758671408749
"236653",0.488245219655791
"135699",0.23354738736107
"168490",0.756344833985261
"143594",0.195536120581105
"161074",0.533496803356096
"92387",0.807941678474956
"182223",0.508611205468556
"85565",0.303971294041391
"28720",0.308573399179657
"51335",0.404290328692968
"185838",0.513889376140412
"35205",0.65119940701175
"62356",0.687165786942374
"3785",0.176262406620452
"209000",0.359377330236971
"34625",0.246421444166387
"194983",0.493509233630265
"133859",0.361995697302565
"774",0.722657284651342
"91527",0.24599621685443
"29703",0.396158549614518
"114940",0.270914426726254
"181228",0.580525452806787
"86232",0.361718768695202
"228650",0.201716844586929
"220269",0.502525231884281
"143749",0.441224004563017
"76899",0.230379416103489
"177203",0.552540411069711
"66346",0.203968233291381
"162551",0.306499068473205
"69894",0.386738635098382
"96534",0.568814237598115
"112696",0.411909659536072
"238687",0.345033874363859
"46650",0.583834015964415
"38060",0.308806688535116
"213891",0.0820154716730097
"220388",0.507114819779133
"34237",0.214391808291585
"74946",0.0648907652025695
"29608",0.511105418025114
"138968",0.416917476458237
"95668",0.667243735202799
"7199",0.365347194077854
"111434",0.638242630137085
"196705",0.575801782103867
"245498",0.212399807057863
"146310",0.634899631236292
"44852",0.354540432780079
"46212",0.485281078391208
"177555",0.321050510127223
"233354",0.659110075365621
"102871",0.156810611486896
"136873",0.682279442229581
"92398",0.37719503662452
"173055",0.122840488529906
"74785",0.266960615921374
"200036",0.0712368380702357
"222016",0.766193953754484
"148089",0.456748664968151
"63174",0.238850098524669
"133680",0.657560672823998
"30308",0.809197055523821
"38144",0.0474221603005153
"61065",0.356600250315357
"190673",0.603013927261079
"14271",0.609906937292705
"132679",0.887980822618245
"1090",0.261036041149462
"84347",0.206562289112565
"131745",0.68315972489617
"131010",0.19292979000482
"191648",0.461229232383965
"191275",0.539916717781338
"74957",0.512329887258775
"101140",0.439542855065667
"248768",0.696176460762631
"206974",0.788561904959186
"192995",0.187139799478225
"77156",0.7678000909064
"165868",0.410052456135575
"86864",0.439211229021434
"44245",0.12591830456365
"149471",0.672930353585155
"242027",0.431534245218623
"233069",0.398530702783638
"11642",0.282811391204219
"106936",0.551715178457625
"107310",0.169915038801448
"48226",0.332086448910648
"210840",0.781937467030978
"169609",0.238190233510059
"207230",0.939994943564998
"231048",0.303530970936195
"188821",0.920890868311896
"239205",0.426006195607732
"235072",0.330152891998144
"81475",0.349188926448159
"38130",0.804642911713422
"53786",0.088083849269108
"239655",0.51827837745919
"10373",0.335328168111768
"151186",0.153526764079254
"138353",0.498630029153622
"126606",0.270776339778893
"109980",0.353648147692524
"92869",0.287007884694577
"64045",0.266540060180641
"29444",0.85910513464087
"211716",0.268890248731821
"155280",0.436966400437009
"144443",0.271711561619083
"25801",0.348916330159897
"127376",0.725533157592622
"51156",0.225917659091536
"153331",0.284528232986874
"250132",0.250089600688005
"94391",0.316503936320469
"33411",0.380190248010678
"137837",0.357253884409856
"151434",0.411317970736964
"83745",0.694956104311916
"92250",0.24212183207642
"3669",0.8388273889566
"41963",0.403993930681393
"241386",0.372738256200131
"125232",0.177966364022589
"76004",0.903260696575483
"59466",0.760252079305113
"200745",0.37848637193654
"152061",0.258403572542905
"71132",0.340095412194347
"49252",0.263592939394723
"5724",0.12938396741676
"104419",0.603278070705502
"201432",0.448633523950383
"155258",0.625697961070991
"150710",0.813921054502077
"186536",0.322306632551014
"40049",0.554291281919024
"94112",0.460765424692698
"3656",0.203868640358968
"200688",0.263172724817583
"1256",0.471076183356468
"16348",0.53621100715543
"158043",0.229733217808515
"201055",0.633450173445807
"112464",0.590436044641668
"249497",0.539177751262287
"201847",0.3088410663502
"122365",0.214277896738173
"187804",0.23186272202674
"74601",0.279689199668055
"135222",0.420090156481291
"148113",0.594584133761943
"162002",0.286594248799793
"178297",0.509541923748631
"121663",0.59808525711247
"191098",0.11186640298495
"106651",0.1440835099872
"169136",0.178556747018425
"210354",0.262726098484735
"36288",0.660726066140456
"201416",0.238639562005188
"136216",0.555064893646722
"55661",0.637524271033576
"164398",0.562884065196924
"114613",0.704640889260216
"3094",0.647668545877734
"84935",0.156253391912249
"24883",0.313837042228604
"217511",0.182527682785683
"24819",0.637200105072202
"250658",0.536605834987756
"58405",0.104923837631227
"216473",0.494013689212797
"241879",0.382596108492137
"216875",0.633072971082294
"32889",0.76853486049267
"18271",0.0407851860563016
"55468",0.670521859507732
"141832",0.430648296116859
"231745",0.429026293673087
"254263",0.448733386140649
"145592",0.490428927468121
"147628",0.426264467103802
"85586",0.662489529396213
"40408",0.857601284203767
"55463",0.757884306487861
"131624",0.282565334076301
"112411",0.281785825381951
"41732",0.171706757287851
"95436",0.531235513948214
"47185",0.657686074747035
"22766",0.325765275186588
"179707",0.171658329435909
"201139",0.738437642682445
"103431",0.168733779899445
"30675",0.489785037731027
"101044",0.234808945313119
"254605",0.727688057740248
"164763",0.143278103048329
"770",0.332653634224955
"25189",0.382294850372325
